inf,-nan,-nan,-nan
0.612990,0.064446,0.064446,0.258287
0.613055,0.064435,0.064435,0.258244
0.613120,0.064424,0.064424,0.258200
0.613185,0.064413,0.064413,0.258157
0.613250,0.064402,0.064402,0.258113
0.613315,0.064391,0.064391,0.258070
0.613380,0.064381,0.064381,0.258027
0.613445,0.064370,0.064370,0.257983
0.613510,0.064359,0.064359,0.257940
0.613575,0.064348,0.064348,0.257897
0.613640,0.064337,0.064337,0.257853
0.613705,0.064327,0.064327,0.257810
0.613770,0.064316,0.064316,0.257767
0.613835,0.064305,0.064305,0.257723
0.613732,0.064462,0.064294,0.257680
0.613629,0.064451,0.064283,0.257805
0.613526,0.064440,0.064440,0.257761
0.613591,0.064430,0.064430,0.257718
0.613655,0.064419,0.064419,0.257675
0.613720,0.064408,0.064408,0.257632
0.613785,0.064397,0.064397,0.257588
0.613850,0.064386,0.064386,0.257545
0.613914,0.064376,0.064376,0.257502
0.613979,0.064365,0.064365,0.257459
0.614044,0.064354,0.064354,0.257416
0.614109,0.064343,0.064343,0.257373
0.614173,0.064332,0.064332,0.257330
0.614238,0.064322,0.064322,0.257286
0.614302,0.064311,0.064311,0.257243
0.614367,0.064300,0.064300,0.257200
0.614432,0.064289,0.064289,0.257157
0.614496,0.064279,0.064279,0.257114
0.614561,0.064268,0.064268,0.257071
0.614625,0.064257,0.064257,0.257028
0.614690,0.064246,0.064246,0.256985
0.614754,0.064236,0.064236,0.256942
0.614819,0.064225,0.064225,0.256899
0.614716,0.064381,0.064214,0.256856
0.614613,0.064371,0.064203,0.256980
0.614510,0.064360,0.064360,0.256937
0.614575,0.064349,0.064349,0.256895
0.614639,0.064338,0.064338,0.256852
0.614703,0.064327,0.064327,0.256809
0.614768,0.064317,0.064317,0.256766
0.614832,0.064306,0.064306,0.256723
0.614896,0.064295,0.064295,0.256680
0.614961,0.064285,0.064285,0.256637
0.615025,0.064274,0.064274,0.256594
0.615089,0.064263,0.064263,0.256552
0.614987,0.064419,0.064252,0.256509
0.614884,0.064408,0.064242,0.256633
0.614781,0.064398,0.064231,0.256757
0.614679,0.064387,0.064387,0.256714
0.614743,0.064376,0.064376,0.256671
0.614807,0.064366,0.064366,0.256628
0.614872,0.064355,0.064355,0.256586
0.614936,0.064344,0.064344,0.256543
0.615000,0.064333,0.064333,0.256500
0.615064,0.064323,0.064323,0.256457
0.615128,0.064312,0.064312,0.256415
0.615026,0.064468,0.064301,0.256372
0.614923,0.064457,0.064290,0.256496
0.614821,0.064446,0.064280,0.256619
0.614719,0.064436,0.064269,0.256743
0.614616,0.064425,0.064425,0.256701
0.614680,0.064414,0.064414,0.256658
0.614578,0.064570,0.064403,0.256615
0.614476,0.064559,0.064393,0.256739
0.614374,0.064548,0.064548,0.256696
0.614438,0.064538,0.064538,0.256653
0.614502,0.064527,0.064527,0.256611
0.614400,0.064682,0.064516,0.256568
0.614298,0.064672,0.064505,0.256692
0.614195,0.064661,0.064495,0.256815
0.614093,0.064650,0.064484,0.256939
0.613991,0.064639,0.064639,0.256896
0.613889,0.064795,0.064629,0.256853
0.613787,0.064784,0.064618,0.256977
0.613685,0.064773,0.064607,0.257100
0.613584,0.064763,0.064596,0.257224
0.613482,0.064752,0.064586,0.257347
0.613380,0.064741,0.064575,0.257470
0.613278,0.064730,0.064564,0.257593
0.613176,0.064720,0.064554,0.257717
0.613074,0.064709,0.064543,0.257840
0.612973,0.064698,0.064532,0.257963
0.612871,0.064687,0.064521,0.258086
0.612769,0.064677,0.064677,0.258043
0.612834,0.064666,0.064666,0.258000
0.612732,0.064821,0.064655,0.257958
0.612631,0.064810,0.064644,0.258081
0.612529,0.064799,0.064634,0.258204
0.612428,0.064789,0.064623,0.258326
0.612326,0.064778,0.064778,0.258284
0.612390,0.064767,0.064767,0.258241
0.612454,0.064757,0.064757,0.258198
0.612519,0.064746,0.064746,0.258155
0.612583,0.064735,0.064735,0.258113
0.612647,0.064724,0.064724,0.258070
0.612711,0.064714,0.064714,0.258027
0.612775,0.064703,0.064703,0.257984
0.612839,0.064692,0.064692,0.257942
0.612903,0.064682,0.064682,0.257899
0.612967,0.064671,0.064671,0.257856
0.613031,0.064660,0.064660,0.257814
0.613095,0.064649,0.064649,0.257771
0.613159,0.064639,0.064639,0.257729
0.613058,0.064793,0.064628,0.257686
0.612957,0.064783,0.064617,0.257809
0.612855,0.064772,0.064772,0.257766
0.612919,0.064761,0.064761,0.257723
0.612983,0.064751,0.064751,0.257681
0.613047,0.064740,0.064740,0.257638
0.613111,0.064729,0.064729,0.257596
0.613010,0.064884,0.064719,0.257553
0.612909,0.064873,0.064873,0.257511
0.612972,0.064862,0.064862,0.257468
0.613036,0.064851,0.064851,0.257426
0.613100,0.064841,0.064841,0.257383
0.613164,0.064830,0.064830,0.257341
0.613228,0.064819,0.064819,0.257298
0.613292,0.064809,0.064809,0.257256
0.613355,0.064798,0.064798,0.257214
0.613419,0.064787,0.064787,0.257171
0.613483,0.064777,0.064777,0.257129
0.613546,0.064766,0.064766,0.257086
0.613610,0.064755,0.064755,0.257044
0.613674,0.064745,0.064745,0.257002
0.613737,0.064734,0.064734,0.256959
0.613801,0.064723,0.064723,0.256917
0.613865,0.064713,0.064713,0.256875
0.613928,0.064702,0.064702,0.256832
0.613992,0.064691,0.064691,0.256790
0.614055,0.064681,0.064681,0.256748
0.614119,0.064670,0.064670,0.256706
0.614182,0.064659,0.064659,0.256663
0.614246,0.064649,0.064649,0.256621
0.614309,0.064638,0.064638,0.256579
0.614373,0.064628,0.064628,0.256537
0.614436,0.064617,0.064617,0.256495
0.614499,0.064606,0.064606,0.256452
0.614563,0.064596,0.064596,0.256410
0.614626,0.064585,0.064585,0.256368
0.614689,0.064574,0.064574,0.256326
0.614753,0.064564,0.064564,0.256284
0.614816,0.064553,0.064553,0.256242
0.614879,0.064543,0.064543,0.256200
0.614943,0.064532,0.064532,0.256158
0.615006,0.064521,0.064521,0.256116
0.615069,0.064511,0.064511,0.256074
0.615132,0.064500,0.064500,0.256032
0.615195,0.064490,0.064490,0.255989
0.615258,0.064479,0.064479,0.255948
0.615322,0.064469,0.064469,0.255906
0.615385,0.064458,0.064458,0.255864
0.615448,0.064447,0.064447,0.255822
0.615511,0.064437,0.064437,0.255780
0.615574,0.064426,0.064426,0.255738
0.615637,0.064416,0.064416,0.255696
0.615700,0.064405,0.064405,0.255654
0.615763,0.064395,0.064395,0.255612
0.615826,0.064384,0.064384,0.255570
0.615889,0.064373,0.064373,0.255528
0.615952,0.064363,0.064363,0.255486
0.616014,0.064352,0.064352,0.255445
0.616077,0.064342,0.064342,0.255403
0.615976,0.064495,0.064331,0.255361
0.615876,0.064484,0.064484,0.255319
0.615938,0.064474,0.064474,0.255277
0.616001,0.064463,0.064463,0.255236
0.616064,0.064453,0.064453,0.255194
0.616127,0.064442,0.064442,0.255152
0.616190,0.064432,0.064432,0.255110
0.616252,0.064421,0.064421,0.255069
0.616315,0.064411,0.064411,0.255027
0.616378,0.064400,0.064400,0.254985
0.616441,0.064390,0.064390,0.254944
0.616503,0.064379,0.064379,0.254902
0.616566,0.064369,0.064369,0.254860
0.616465,0.064521,0.064358,0.254819
0.616365,0.064511,0.064348,0.254940
0.616264,0.064500,0.064337,0.255062
0.616163,0.064490,0.064327,0.255184
0.616063,0.064479,0.064479,0.255142
0.615962,0.064632,0.064469,0.255100
0.615862,0.064621,0.064458,0.255222
0.615761,0.064611,0.064448,0.255343
0.615661,0.064600,0.064437,0.255465
0.615560,0.064590,0.064427,0.255586
0.615460,0.064579,0.064416,0.255708
0.615360,0.064569,0.064406,0.255829
0.615259,0.064558,0.064395,0.255950
0.615159,0.064548,0.064385,0.256072
0.615059,0.064537,0.064537,0.256030
0.614958,0.064690,0.064527,0.255988
0.614858,0.064679,0.064516,0.256109
0.614758,0.064669,0.064506,0.256231
0.614658,0.064658,0.064495,0.256352
0.614558,0.064647,0.064647,0.256310
0.614621,0.064637,0.064637,0.256268
0.614683,0.064626,0.064626,0.256227
0.614746,0.064616,0.064616,0.256185
0.614809,0.064605,0.064605,0.256143
0.614871,0.064595,0.064595,0.256102
0.614934,0.064584,0.064584,0.256060
0.614997,0.064574,0.064574,0.256018
0.615059,0.064563,0.064563,0.255977
0.615122,0.064553,0.064553,0.255935
0.615185,0.064542,0.064542,0.255893
0.615247,0.064532,0.064532,0.255852
0.615310,0.064521,0.064521,0.255810
0.615372,0.064511,0.064511,0.255769
0.615435,0.064500,0.064500,0.255727
0.615497,0.064490,0.064490,0.255686
0.615560,0.064479,0.064479,0.255644
0.615622,0.064469,0.064469,0.255602
0.615684,0.064459,0.064459,0.255561
0.615747,0.064448,0.064448,0.255519
0.615809,0.064438,0.064438,0.255478
0.615871,0.064427,0.064427,0.255437
0.615934,0.064417,0.064417,0.255395
0.615996,0.064406,0.064406,0.255354
0.616058,0.064396,0.064396,0.255312
0.616121,0.064385,0.064385,0.255271
0.616183,0.064375,0.064375,0.255229
0.616245,0.064364,0.064364,0.255188
0.616307,0.064354,0.064354,0.255147
0.616370,0.064344,0.064344,0.255105
0.616432,0.064333,0.064333,0.255064
0.616332,0.064485,0.064323,0.255023
0.616232,0.064474,0.064474,0.254981
0.616294,0.064464,0.064464,0.254940
0.616356,0.064453,0.064453,0.254899
0.616418,0.064443,0.064443,0.254858
0.616480,0.064433,0.064433,0.254816
0.616543,0.064422,0.064422,0.254775
0.616605,0.064412,0.064412,0.254734
0.616667,0.064401,0.064401,0.254693
0.616729,0.064391,0.064391,0.254651
0.616791,0.064380,0.064380,0.254610
0.616853,0.064370,0.064370,0.254569
0.616915,0.064360,0.064360,0.254528
0.616977,0.064349,0.064349,0.254487
0.617038,0.064339,0.064339,0.254446
0.617100,0.064328,0.064328,0.254404
0.617162,0.064318,0.064318,0.254363
0.617224,0.064308,0.064308,0.254322
0.617286,0.064297,0.064297,0.254281
0.617348,0.064287,0.064287,0.254240
0.617410,0.064276,0.064276,0.254199
0.617471,0.064266,0.064266,0.254158
0.617533,0.064256,0.064256,0.254117
0.617595,0.064245,0.064245,0.254076
0.617657,0.064235,0.064235,0.254035
0.617718,0.064225,0.064225,0.253994
0.617780,0.064214,0.064214,0.253953
0.617842,0.064204,0.064204,0.253912
0.617903,0.064194,0.064194,0.253871
0.617965,0.064183,0.064183,0.253830
0.618026,0.064173,0.064173,0.253789
0.618088,0.064163,0.064163,0.253748
0.618150,0.064152,0.064152,0.253707
0.618211,0.064142,0.064142,0.253666
0.618273,0.064131,0.064131,0.253626
0.618334,0.064121,0.064121,0.253585
0.618396,0.064111,0.064111,0.253544
0.618457,0.064100,0.064100,0.253503
0.618357,0.064251,0.064090,0.253462
0.618258,0.064241,0.064080,0.253582
0.618158,0.064231,0.064070,0.253703
0.618059,0.064220,0.064220,0.253662
0.618120,0.064210,0.064210,0.253621
0.618182,0.064200,0.064200,0.253580
0.618243,0.064189,0.064189,0.253539
0.618305,0.064179,0.064179,0.253498
0.618366,0.064169,0.064169,0.253458
0.618427,0.064158,0.064158,0.253417
0.618328,0.064309,0.064148,0.253376
0.618229,0.064298,0.064138,0.253496
0.618129,0.064288,0.064127,0.253616
0.618030,0.064278,0.064278,0.253575
0.618091,0.064267,0.064267,0.253535
0.618153,0.064257,0.064257,0.253494
0.618214,0.064247,0.064247,0.253453
0.618275,0.064236,0.064236,0.253413
0.618337,0.064226,0.064226,0.253372
0.618237,0.064376,0.064216,0.253331
0.618138,0.064366,0.064205,0.253451
0.618039,0.064356,0.064195,0.253571
0.617940,0.064345,0.064185,0.253691
0.617841,0.064335,0.064175,0.253810
0.617741,0.064325,0.064164,0.253930
0.617642,0.064314,0.064314,0.253889
0.617704,0.064304,0.064304,0.253849
0.617765,0.064294,0.064294,0.253808
0.617826,0.064283,0.064283,0.253767
0.617887,0.064273,0.064273,0.253727
0.617949,0.064263,0.064263,0.253686
0.618010,0.064253,0.064253,0.253645
0.618071,0.064242,0.064242,0.253605
0.618132,0.064232,0.064232,0.253564
0.618193,0.064222,0.064222,0.253523
0.618255,0.064211,0.064211,0.253483
0.618316,0.064201,0.064201,0.253442
0.618377,0.064191,0.064191,0.253402
0.618438,0.064181,0.064181,0.253361
0.618499,0.064170,0.064170,0.253321
0.618560,0.064160,0.064160,0.253280
0.618621,0.064150,0.064150,0.253239
0.618682,0.064139,0.064139,0.253199
0.618743,0.064129,0.064129,0.253158
0.618804,0.064119,0.064119,0.253118
0.618865,0.064109,0.064109,0.253078
0.618926,0.064098,0.064098,0.253037
0.618987,0.064088,0.064088,0.252997
0.619048,0.064078,0.064078,0.252956
0.619108,0.064068,0.064068,0.252916
0.619169,0.064058,0.064058,0.252875
0.619070,0.064207,0.064047,0.252835
0.618972,0.064197,0.064037,0.252954
0.618873,0.064186,0.064027,0.253074
0.618774,0.064176,0.064017,0.253193
0.618675,0.064166,0.064006,0.253312
0.618576,0.064156,0.063996,0.253431
0.618478,0.064146,0.063986,0.253550
0.618379,0.064135,0.063976,0.253669
0.618280,0.064125,0.063966,0.253788
0.618182,0.064115,0.063955,0.253908
0.618083,0.064105,0.063945,0.254026
0.617985,0.064094,0.063935,0.254145
0.617886,0.064084,0.063925,0.254264
0.617788,0.064074,0.063915,0.254383
0.617689,0.064064,0.063904,0.254502
0.617591,0.064054,0.063894,0.254621
0.617492,0.064043,0.063884,0.254740
0.617394,0.064033,0.063874,0.254858
0.617296,0.064023,0.063864,0.254977
0.617197,0.064013,0.063854,0.255096
0.617099,0.064003,0.064003,0.255055
0.617160,0.063992,0.063992,0.255014
0.617221,0.063982,0.063982,0.254974
0.617282,0.063972,0.063972,0.254933
0.617343,0.063962,0.063962,0.254893
0.617404,0.063952,0.063952,0.254852
0.617465,0.063941,0.063941,0.254812
0.617525,0.063931,0.063931,0.254771
0.617586,0.063921,0.063921,0.254730
0.617647,0.063911,0.063911,0.254690
0.617708,0.063901,0.063901,0.254649
0.617769,0.063891,0.063891,0.254609
0.617829,0.063881,0.063881,0.254569
0.617890,0.063870,0.063870,0.254528
0.617951,0.063860,0.063860,0.254488
0.618011,0.063850,0.063850,0.254447
0.618072,0.063840,0.063840,0.254407
0.618133,0.063830,0.063830,0.254366
0.618193,0.063820,0.063820,0.254326
0.618254,0.063810,0.063810,0.254286
0.618315,0.063799,0.063799,0.254245
0.618375,0.063789,0.063789,0.254205
0.618436,0.063779,0.063779,0.254165
0.618496,0.063769,0.063769,0.254124
0.618557,0.063759,0.063759,0.254084
0.618617,0.063749,0.063749,0.254044
0.618678,0.063739,0.063739,0.254003
0.618738,0.063729,0.063729,0.253963
0.618799,0.063718,0.063718,0.253923
0.618859,0.063708,0.063708,0.253883
0.618919,0.063698,0.063698,0.253843
0.618980,0.063688,0.063688,0.253802
0.619040,0.063678,0.063678,0.253762
0.619100,0.063668,0.063668,0.253722
0.619161,0.063658,0.063658,0.253682
0.619221,0.063648,0.063648,0.253642
0.619281,0.063638,0.063638,0.253601
0.619342,0.063628,0.063628,0.253561
0.619402,0.063618,0.063618,0.253521
0.619462,0.063608,0.063608,0.253481
0.619522,0.063598,0.063598,0.253441
0.619582,0.063587,0.063587,0.253401
0.619643,0.063577,0.063577,0.253361
0.619703,0.063567,0.063567,0.253321
0.619763,0.063557,0.063557,0.253281
0.619823,0.063547,0.063547,0.253241
0.619883,0.063537,0.063537,0.253201
0.619943,0.063527,0.063527,0.253161
0.620003,0.063517,0.063517,0.253121
0.619905,0.063665,0.063507,0.253081
0.619807,0.063655,0.063497,0.253199
0.619709,0.063645,0.063487,0.253316
0.619612,0.063635,0.063477,0.253434
0.619514,0.063625,0.063625,0.253394
0.619574,0.063615,0.063615,0.253354
0.619634,0.063605,0.063605,0.253314
0.619694,0.063595,0.063595,0.253274
0.619754,0.063585,0.063585,0.253234
0.619814,0.063575,0.063575,0.253195
0.619874,0.063565,0.063565,0.253155
0.619934,0.063555,0.063555,0.253115
0.619994,0.063545,0.063545,0.253075
0.620054,0.063535,0.063535,0.253035
0.620113,0.063525,0.063525,0.252995
0.620173,0.063515,0.063515,0.252955
0.620233,0.063505,0.063505,0.252915
0.620293,0.063495,0.063495,0.252875
0.620195,0.063642,0.063485,0.252836
0.620098,0.063632,0.063475,0.252953
0.620000,0.063622,0.063465,0.253071
0.619902,0.063612,0.063455,0.253188
0.619805,0.063602,0.063602,0.253149
0.619865,0.063592,0.063592,0.253109
0.619924,0.063582,0.063582,0.253069
0.619984,0.063572,0.063572,0.253029
0.620044,0.063562,0.063562,0.252989
0.620104,0.063552,0.063552,0.252950
0.620164,0.063542,0.063542,0.252910
0.620223,0.063532,0.063532,0.252870
0.620283,0.063522,0.063522,0.252830
0.620343,0.063512,0.063512,0.252790
0.620402,0.063502,0.063502,0.252751
0.620462,0.063492,0.063492,0.252711
0.620522,0.063482,0.063482,0.252671
0.620424,0.063629,0.063472,0.252632
0.620327,0.063619,0.063462,0.252749
0.620229,0.063609,0.063609,0.252709
0.620289,0.063599,0.063599,0.252670
0.620349,0.063589,0.063589,0.252630
0.620408,0.063579,0.063579,0.252590
0.620468,0.063569,0.063569,0.252551
0.620527,0.063559,0.063559,0.252511
0.620587,0.063549,0.063549,0.252471
0.620646,0.063539,0.063539,0.252432
0.620706,0.063529,0.063529,0.252392
0.620765,0.063519,0.063519,0.252353
0.620825,0.063509,0.063509,0.252313
0.620884,0.063500,0.063500,0.252273
0.620944,0.063490,0.063490,0.252234
0.621003,0.063480,0.063480,0.252194
0.621063,0.063470,0.063470,0.252155
0.621122,0.063460,0.063460,0.252115
0.621181,0.063450,0.063450,0.252076
0.621241,0.063440,0.063440,0.252036
0.621143,0.063587,0.063430,0.251997
0.621046,0.063577,0.063420,0.252114
0.620949,0.063567,0.063567,0.252075
0.621008,0.063557,0.063557,0.252035
0.621067,0.063547,0.063547,0.251996
0.621127,0.063537,0.063537,0.251956
0.621186,0.063527,0.063527,0.251917
0.621245,0.063517,0.063517,0.251877
0.621305,0.063507,0.063507,0.251838
0.621364,0.063497,0.063497,0.251799
0.621423,0.063487,0.063487,0.251759
0.621482,0.063477,0.063477,0.251720
0.621541,0.063467,0.063467,0.251680
0.621601,0.063457,0.063457,0.251641
0.621660,0.063447,0.063447,0.251602
0.621719,0.063437,0.063437,0.251563
0.621778,0.063428,0.063428,0.251523
0.621837,0.063418,0.063418,0.251484
0.621896,0.063408,0.063408,0.251445
0.621955,0.063398,0.063398,0.251405
0.621858,0.063544,0.063388,0.251366
0.621761,0.063534,0.063534,0.251327
0.621820,0.063524,0.063524,0.251288
0.621879,0.063514,0.063514,0.251248
0.621938,0.063504,0.063504,0.251209
0.621997,0.063495,0.063495,0.251170
0.622056,0.063485,0.063485,0.251131
0.622115,0.063475,0.063475,0.251092
0.622174,0.063465,0.063465,0.251053
0.622233,0.063455,0.063455,0.251013
0.622292,0.063445,0.063445,0.250974
0.622350,0.063435,0.063435,0.250935
0.622409,0.063425,0.063425,0.250896
0.622468,0.063415,0.063415,0.250857
0.622527,0.063406,0.063406,0.250818
0.622586,0.063396,0.063396,0.250779
0.622644,0.063386,0.063386,0.250740
0.622703,0.063376,0.063376,0.250701
0.622606,0.063522,0.063366,0.250662
0.622509,0.063512,0.063356,0.250778
0.622412,0.063502,0.063346,0.250895
0.622316,0.063492,0.063492,0.250856
0.622219,0.063638,0.063482,0.250817
0.622122,0.063628,0.063472,0.250933
0.622025,0.063618,0.063462,0.251050
0.621928,0.063608,0.063608,0.251011
0.621987,0.063598,0.063598,0.250972
0.622046,0.063588,0.063588,0.250933
0.622105,0.063578,0.063578,0.250894
0.622164,0.063569,0.063569,0.250855
0.622222,0.063559,0.063559,0.250816
0.622281,0.063549,0.063549,0.250777
0.622340,0.063539,0.063539,0.250738
0.622398,0.063529,0.063529,0.250699
0.622457,0.063519,0.063519,0.250660
0.622515,0.063509,0.063509,0.250621
0.622574,0.063499,0.063499,0.250582
0.622633,0.063490,0.063490,0.250543
0.622691,0.063480,0.063480,0.250504
0.622750,0.063470,0.063470,0.250466
0.622808,0.063460,0.063460,0.250427
0.622867,0.063450,0.063450,0.250388
0.622925,0.063440,0.063440,0.250349
0.622829,0.063586,0.063431,0.250310
0.622732,0.063576,0.063576,0.250271
0.622791,0.063566,0.063566,0.250233
0.622849,0.063556,0.063556,0.250194
0.622908,0.063546,0.063546,0.250155
0.622966,0.063536,0.063536,0.250116
0.623024,0.063526,0.063526,0.250077
0.623083,0.063517,0.063517,0.250039
0.623141,0.063507,0.063507,0.250000
0.623200,0.063497,0.063497,0.249961
0.623258,0.063487,0.063487,0.249923
0.623316,0.063477,0.063477,0.249884
0.623375,0.063467,0.063467,0.249845
0.623433,0.063458,0.063458,0.249807
0.623336,0.063603,0.063448,0.249768
0.623240,0.063593,0.063438,0.249884
0.623144,0.063583,0.063583,0.249845
0.623202,0.063573,0.063573,0.249807
0.623260,0.063563,0.063563,0.249768
0.623318,0.063553,0.063553,0.249729
0.623377,0.063544,0.063544,0.249691
0.623435,0.063534,0.063534,0.249652
0.623493,0.063524,0.063524,0.249614
0.623397,0.063669,0.063514,0.249575
0.623300,0.063659,0.063504,0.249691
0.623204,0.063649,0.063495,0.249807
0.623108,0.063639,0.063485,0.249923
0.623012,0.063629,0.063629,0.249884
0.623070,0.063620,0.063620,0.249846
0.622974,0.063764,0.063610,0.249807
0.622877,0.063754,0.063600,0.249923
0.622781,0.063744,0.063590,0.250039
0.622685,0.063735,0.063580,0.250154
0.622589,0.063725,0.063570,0.250270
0.622493,0.063715,0.063561,0.250386
0.622397,0.063705,0.063551,0.250501
0.622301,0.063695,0.063541,0.250617
0.622205,0.063685,0.063531,0.250732
0.622109,0.063676,0.063676,0.250694
0.622167,0.063666,0.063666,0.250655
0.622226,0.063656,0.063656,0.250617
0.622284,0.063646,0.063646,0.250578
0.622342,0.063636,0.063636,0.250539
0.622400,0.063627,0.063627,0.250501
0.622458,0.063617,0.063617,0.250462
0.622517,0.063607,0.063607,0.250424
